ofi_500ms,ofi_2000ms,vpin,cancel_to_fill,depth_imbalance,micro_price_elasticity,book_slope_delta,bid_ask_spread,target_crash_event
-9.058537,0.55154866,0.3440409,1.6955786,0.07096594,1.6727629e-06,0.0026142453,0.00040264538,0
1.4290733,1.5164105,0.2848168,2.303864,0.089241594,-1.7927251e-06,0.0009488514,0.00032309242,0
-2.0841393,-1.2278473,0.15807293,1.260942,-0.032241993,0.00032420614,0.0010004141,0.00049907,0
-0.9836841,0.46557206,0.26600787,0.8531479,-0.015811648,3.9254795e-05,-0.0016917419,0.00041807423,0
-1.4286627,2.6231675,0.2210049,1.277436,0.1350898,7.252564e-05,0.0017809297,0.0004896778,0
0.796087,-1.748276,0.0048946273,1.1462883,0.19227481,0.0002852431,0.002930795,0.0006236131,0
0.26597276,0.59194714,0.15058784,1.0735708,0.111577116,0.0003407769,0.00072110747,0.00045498108,0
0.0015838766,1.8036202,0.08449162,0.2815276,-0.005053685,-0.00014414248,-1.6280395e-05,0.00048522197,0
-1.3597453,4.357403,0.22613958,1.3201897,0.11222071,-0.00012776663,0.0030782237,0.0004924236,0
2.011442,-3.2155716,0.0756993,1.5271559,0.087640956,-8.041031e-05,-0.0007393262,0.0006125435,0
-3.5682356,4.928019,0.12795034,1.4553567,0.017138153,0.00022063749,-8.822801e-05,0.0004837207,0
0.122757524,-3.0065625,0.25926596,0.99471456,0.027140008,-9.8869874e-05,-0.0041246675,0.00048089723,0
7.2378464,2.353813,0.19845916,1.0948436,0.05224659,0.00020942383,-0.0013616256,0.0006114322,0
2.146144,2.1545572,0.23507805,1.2078466,0.11728612,0.00021836282,0.00029191858,0.0004426398,0
0.30556887,4.6470604,0.10087144,0.6129899,0.066476084,0.00011017754,0.0013466834,0.0005243953,0
-0.66960675,4.46959,0.07192768,0.8686012,0.039674524,-0.00022863776,0.0006482912,0.00066614704,0
0.062659465,0.69210273,0.099186815,0.95345545,0.012480362,3.6456982e-05,0.0035632877,0.00055576913,0
-3.334374,0.73951435,0.23985773,1.6560596,0.20805407,-0.000103018836,-0.00062171504,0.00037424223,0
-0.70205957,1.3990752,0.27898675,1.1696196,0.018015247,0.0001303516,-0.0006702858,0.0007089539,0
-4.8229833,0.55422175,0.3618885,1.2027199,0.030996097,2.8510916e-05,0.0006392166,0.00063728483,0
-6.635586,4.6003013,0.08608343,1.0933391,0.007075558,0.00021771065,-0.0021962486,0.00054621726,0
6.072929,-4.089522,0.2151765,0.9352071,0.09258872,0.00010382955,-0.0002829738,0.00054878724,0
5.4130445,-0.57271135,0.25758064,0.6826908,-0.04564364,0.00019448125,0.003968232,0.00053556135,0
-0.9391741,-0.0021257838,0.09996738,1.4418061,0.1382333,9.581933e-06,5.9915703e-05,0.0005265878,0
-1.3101592,-0.19839785,0.36797774,1.1011897,0.0141659845,-2.9508361e-05,0.002488384,0.0004818776,0
-1.9481192,3.963912,0.31356823,0.9598306,-0.13665399,0.00030150273,-0.00036925965,0.00057906256,0
-5.910311,2.677792,0.103106245,1.4923056,0.05142731,-9.0787886e-05,0.00018592738,0.00056863186,0
0.31768337,1.7532389,0.35811526,0.5743033,0.21172126,0.00012087119,-0.0007975681,0.00036696863,0
-0.5673612,2.7649503,0.18979608,1.804462,-0.09511757,9.758221e-05,-0.0015047869,0.00053636316,0
2.6606622,-1.2622854,-0.008337108,1.2795793,0.093673855,0.00018085894,0.0034715643,0.00039289464,0
2.0406482,3.5775225,0.057712995,1.3278607,-0.0004179831,8.3695464e-05,0.001695353,0.00045127716,0
-2.0271242,0.102457255,0.11302032,0.76566994,0.11793733,-0.0001297588,0.002332625,0.0005462591,0
-5.17742,-2.0326939,0.29552874,0.8075338,0.0035595738,0.00019241218,0.0025667811,0.0004748461,0
-1.7925305,4.2671094,0.33911198,1.5915432,0.058531813,-6.165315e-05,-0.0006608888,0.0005522514,0
1.2551947,4.204796,0.252036,0.5987679,0.15519476,-9.961212e-05,0.00023205746,0.00052502,0
5.9870024,9.329756,0.24853784,1.1267214,0.10345057,0.00027753107,0.00035866475,0.0006795211,0
0.69021225,1.4932293,0.25327393,1.3686347,0.13389406,-2.3450637e-05,-0.00011660351,0.00038998458,0
1.3185037,2.3368094,0.23662183,1.869797,0.0494404,0.00023374833,-0.0011834018,0.00046129004,0
2.0866132,2.5473063,0.17648265,1.1713603,-0.10178737,2.859416e-05,0.0027807662,0.0005575205,0
1.5019971,0.14932106,0.20056506,0.93587154,0.119882844,0.00018419459,0.0019840377,0.0004473965,0
-6.4600286,3.2914581,0.161693,0.8548897,0.11934789,2.1597472e-05,0.0031198729,0.0005617006,0
2.050708,-4.097867,0.29695553,1.3045002,0.013072286,0.0001286777,-0.0025524704,0.0005408653,0
-3.0881145,-4.058011,0.07821126,1.6450753,-0.012926339,0.00040674553,-7.1602924e-05,0.0003292642,0
-3.3495734,3.707435,0.18752815,0.98068506,0.066001825,0.00020035655,0.0032347976,0.0006448499,0
-1.0793059,-3.978143,0.1669228,1.3041122,-0.046375893,-9.1430185e-05,0.0016875757,0.00049513474,0
0.09839099,-2.275486,0.18156794,0.83030677,0.13901985,0.00030704986,-0.0026923758,0.0004070489,0
-4.489588,-1.9500718,0.19332497,0.6201419,-0.04218598,-0.000100791476,0.0014145346,0.0005069344,0
-2.1652126,0.5304626,0.15626559,1.0913379,0.21734521,0.0003680922,-0.0015991625,0.00058297324,0
2.4341896,-3.44479,0.2655022,1.8151728,-0.06225448,-8.350056e-05,0.003035323,0.00052714953,0
1.6544288,1.0217676,0.23125568,0.6694111,0.15473177,0.000333918,0.0005412185,0.0004956523,0
-4.5933223,1.5427643,0.2457646,1.1751236,0.16243534,3.3184555e-05,0.0021292118,0.00039803356,0
-0.070656456,-0.52306277,0.21802463,1.0521892,0.03685274,0.00026520944,0.00012647152,0.00033934228,0
5.2487516,4.1443624,0.09661899,1.4758831,-0.00029747706,0.00015269744,0.0015884483,0.00047655922,0
-2.351297,-2.071623,0.12670465,0.8672711,0.04328217,-4.3152e-05,0.0023641041,0.0006487246,0
-1.7401597,0.7182135,0.23997481,1.3888009,0.057595525,0.0002485365,0.0019644978,0.00037623374,0
2.6074681,2.6618726,0.13893712,1.2151752,0.1183329,5.8137237e-05,0.0031459562,0.0007363873,0
-2.357958,-4.1431336,0.22430548,1.488625,0.026913363,0.00039065213,-0.0016772116,0.0005692919,0
-1.8175825,5.1581335,0.35940123,0.89333737,-0.0049557136,0.00027191758,0.0002257387,0.0004954589,0
0.07616526,-5.7590194,0.19889298,0.92410886,0.00068771775,0.0003887264,-0.0015130137,0.0005813205,0
-0.8368888,-0.8392805,0.26322976,1.3360205,0.1070613,0.00029363693,0.00033738324,0.00043877633,0
-3.2554517,-2.4762316,0.43592754,1.6978718,-0.08510744,-0.00016449159,0.001963732,0.00055472646,0
1.6466515,-0.76486737,0.18996365,1.3311518,0.058589302,-0.00034386007,0.00054040074,0.00041485936,0
0.5256342,8.955777,0.22939853,1.0745882,0.14218014,0.00019653757,0.001840189,0.00056068506,0
6.1696305,-3.3926654,0.23789057,0.82944757,0.105551265,-8.37373e-05,0.00016526638,0.000470491,0
2.9274502,2.7553632,0.10034261,1.2219737,-0.020957986,-0.00015170098,0.0005659659,0.0004691517,0
7.2801495,1.2988795,0.0897906,0.9740904,0.15213832,0.0005176886,-0.0021719667,0.00031200756,0
5.6128955,1.1688426,0.13053659,1.4138516,-0.21357477,0.000100675104,0.0016556423,0.00059242704,0
-3.041688,0.25706148,0.12596603,1.3021535,-0.039534632,1.8379833e-05,-0.0009916308,0.0005651136,0
2.5753534,-0.7038617,0.20305903,0.62056345,0.020032335,8.9959074e-05,0.006241586,0.0003888033,0
4.392532,2.9905763,0.22245091,1.9034482,0.08721055,0.00017783184,0.00089375867,0.0006223569,0
3.2894077,-1.8770318,0.09446023,1.1188078,-0.030003857,8.7295084e-05,0.0034748763,0.00045426984,0
-0.12847014,0.1740682,0.26787448,0.30124426,-0.01067003,0.00014225674,0.003400158,0.00045080975,0
-5.629658,1.8591343,0.14917101,0.7241333,-0.012434539,6.309493e-05,-0.00020948933,0.0002794434,0
2.6911986,3.824625,0.25212175,0.74492574,0.029850846,9.869574e-05,0.0021975888,0.00056683406,0
-2.2025213,0.24598667,0.23658243,1.782329,0.12045065,0.00025781133,0.0011676532,0.0006410459,0
1.2292883,-2.5832636,0.3122696,1.4791613,0.0056955977,4.1014064e-06,0.0015931511,0.0005463185,0
0.5918768,0.93392605,0.3359966,1.6286173,0.06906356,0.00028826212,-0.0010650478,0.0005397927,0
5.427919,-0.6541377,0.13218929,0.93916446,-0.058963303,-5.695238e-05,0.0002589838,0.0003594433,0
0.046855003,2.7068315,0.1273795,1.8077136,0.10107921,0.00030611613,-0.0003156691,0.00058545254,0
-3.2758017,2.6707425,0.21374714,1.4213005,-0.06755946,-7.901397e-05,0.0021944565,0.0004051652,0
1.3896189,-4.1014132,0.26785395,0.70699066,0.105229996,0.00022512619,-0.00039354363,0.0005582027,0
0.7813268,-1.6165255,0.119315624,0.41494972,0.084965006,-0.00021296056,0.0011906883,0.00047365518,0
2.0374284,-0.9061365,0.17364417,1.4927483,0.0835058,0.00016323119,0.0019385351,0.0003464428,0
2.270366,1.8374064,0.11866535,1.1023678,0.04606927,7.3100644e-05,0.0016677199,0.0006431367,0
3.2453003,-3.9366577,0.2497656,1.7315733,0.08868085,0.00031819608,0.0050245407,0.00060237094,0
0.74792576,3.1352654,0.21159102,1.2095612,0.0148585765,0.00041268268,-0.00063685735,0.00065323676,0
1.4995924,-4.1979184,0.22941194,0.3599894,0.1125508,0.0002770463,-0.00018471191,0.0005123548,0
5.8624725,-1.5172402,0.11528739,1.7926654,0.24625872,0.00010073913,0.0030229262,0.0006341476,0
-2.2274528,-1.4559175,0.29846996,1.8740057,0.10628808,-7.596287e-05,0.004974122,0.0004469029,0
-1.0054133,1.0270135,0.32433283,1.5415903,0.09148655,0.00019265771,0.0010870293,0.00055581395,0
-7.5886803,-0.88982236,0.21930575,0.73959434,0.08863233,5.9105754e-05,0.004510951,0.000657302,0
-1.3974167,-0.45251313,0.1940842,1.0193362,0.069502495,-5.1656414e-05,-0.0012612307,0.0005622711,0
1.8885888,-2.4129472,0.27162844,0.9473689,0.075316526,0.0002640688,0.00093277486,0.0005454741,0
-1.549289,-0.58939976,0.18353124,0.9013687,0.03232258,-0.00020972366,1.7692506e-05,0.00047151244,0
-0.76853925,-0.7244923,0.19505887,1.3917766,0.13745171,-2.9953046e-05,-0.0014064017,0.00039579556,0
-1.4616088,-1.055764,0.13840032,0.68155336,0.0043879175,0.00013628532,0.0021900588,0.0004442577,0
-1.2389935,-2.7800949,0.19748487,0.86062855,0.10731278,-0.0002571733,0.00028074064,0.00053011073,0
0.55150354,8.079101,0.227984,0.79837817,0.040453576,-0.00025524927,0.0008388005,0.00041669438,0
2.7461708,-1.6486208,0.19065873,0.9457769,0.22388513,3.5751447e-05,0.004665114,0.0005814152,0
1.4462001,1.1061994,0.23150378,0.42893097,0.02211166,0.0002690316,0.00090220565,0.00035948103,0
-0.15721335,5.1123166,0.29975134,1.1751984,0.14514492,2.6698595e-05,-0.0024077431,0.0004075534,0
4.6886663,-0.8219792,0.18052928,1.0800648,0.24041367,0.00042519177,0.0054375604,0.00048409548,0
0.8868735,-4.5499277,0.31815475,0.73288816,0.07167756,-0.00011946051,-0.00017773366,0.00041627375,0
-1.8236258,-1.6173681,0.1561385,1.5333335,-0.06048628,0.00014410829,0.0034359184,0.00044868037,0
-2.1537566,-0.69157386,0.294378,1.2776431,-0.0031214294,0.00019677533,-0.0012045843,0.00056813593,0
1.225822,-0.92342544,0.13291314,0.8453276,0.10348173,0.0003457961,-0.0002746155,0.0005458387,0
-6.261081,-1.7538532,0.19751528,0.8361266,-0.04365064,-3.3555913e-05,0.0015843854,0.0004812671,0
-6.7146935,-6.3621006,0.15145078,1.3830746,-0.22475049,5.396477e-08,-5.2495714e-05,0.0006388338,0
-1.1550654,1.1489669,0.21130057,0.3477734,0.12682073,0.0001430793,0.0020165374,0.0008926238,0
-6.252339,5.17409,0.1770042,1.3149315,0.045448776,1.5152733e-05,-0.00013966586,0.00053295086,0
-4.5515213,2.2517376,0.16670445,0.74797225,0.004998714,0.00035142983,-7.0670176e-05,0.00053584535,0
-2.1928687,2.2737656,0.2548406,1.9394436,0.032443605,0.00023373096,0.0011961351,0.00062958716,0
-2.1564972,2.2350159,0.18442422,1.1743248,0.05917525,0.00015044808,0.00076754193,0.0005214713,0
4.734354,2.9563491,0.26953235,1.0177842,-0.038924083,0.0002910601,0.0027520936,0.0006472671,0
-1.8119419,-0.68864596,0.06884126,1.0430115,0.14965706,6.700924e-06,0.0022809596,0.00048094967,0
0.97217107,-3.4430742,0.20681676,0.0035456116,0.031310383,-0.00022609465,0.003411989,0.0005777407,0
1.400013,4.563019,0.12408668,1.8989453,0.14321916,5.268894e-05,0.0032712403,0.00038937066,0
-2.4735425,-1.8257692,0.15768178,0.77737695,0.17230831,4.822912e-05,0.00170501,0.00044296487,0
-5.46181,0.8101721,0.0470196,1.1725464,-0.0868315,0.0004974552,0.0028227253,0.00051057537,0
3.79112,-2.5389478,0.24347834,1.2799242,0.07640201,0.0003544707,0.0024649843,0.00052887236,0
-4.964662,-2.8801389,0.19018328,1.2373489,-0.06302037,0.00058233534,0.0040327883,0.00056021183,0
0.21611059,-0.6366269,0.12384652,1.2309922,0.07577525,-0.00014835212,0.0016683529,0.0004844741,0
-5.7234225,-2.581155,0.16691156,1.955075,0.10565531,-0.00016709631,0.0019720725,0.0003452696,0
3.248073,-1.413374,0.1925091,1.7303187,-0.07871636,-0.00017942363,-0.00016719865,0.0006038379,0
-4.558038,-8.496467,0.16390729,1.4206964,0.17002617,7.3677274e-06,0.00017714678,0.0006153901,0
-5.6092253,-1.1655623,0.2152339,1.3796875,-0.0009806693,0.000106888205,-0.0039766547,0.00043417516,0
1.3605261,-2.946882,0.20471874,1.378749,0.01574508,0.00013409276,-0.00092546514,0.00047933887,0
1.8306485,0.4709189,0.1530775,1.2896866,0.12146098,-0.00030998825,0.0033181482,0.00046637453,0
1.2764698,3.5917408,0.0902661,0.9162236,0.02114513,-5.6750705e-05,0.0044698734,0.0004143228,0
-1.6666403,0.6131671,0.103828035,1.0417277,0.08174533,3.3427918e-05,0.0008132263,0.0004470668,0
-4.543411,0.9647796,0.34039465,1.2073606,0.07252641,0.00023854456,-0.001538661,0.0006702515,0
0.6069864,4.8955708,0.14135736,1.9272248,0.12751555,0.00021060802,0.0014680489,0.00047514713,0
3.601595,0.4210796,0.042634424,0.7531254,0.031415425,0.0001619998,0.00088682305,0.00062189705,0
-5.853306,0.4307638,0.054561663,1.5038849,0.04055413,0.00018392199,-0.0007277659,0.0006279465,0
3.125174,1.7506329,0.18963861,1.4319429,-0.020689256,0.00027111114,0.0042989617,0.0006070611,0
-2.1888075,1.084252,0.09654868,1.4289562,0.09506034,-0.00027396326,-0.0013235677,0.0004716861,0
-0.90257925,-3.6284308,0.23111829,1.3005894,0.030573087,-5.11583e-05,0.0030974143,0.0006655407,0
-1.4506844,-1.8365008,0.23929662,1.0567882,0.03606028,0.00024793064,-0.0028187123,0.00063183025,0
0.21804157,-1.2344794,0.19286127,1.1849717,-0.12312013,0.00039898764,0.0010826513,0.0005443002,0
2.8546493,-3.0634873,0.23787776,1.0929435,0.13467708,-0.0003254455,0.0008018114,0.00043971793,0
1.2967888,1.4101325,0.14338993,0.91513044,0.038933463,-7.932845e-05,0.0026839674,0.00046307928,0
-8.720964,-1.1244662,0.11691649,0.5474897,-0.073742665,0.0001218817,0.0036572816,0.0005313184,0
-1.8195102,1.3677126,0.16327277,0.92215985,-0.06543627,-0.00025036576,0.0002201526,0.0005158053,0
-0.289871,-1.2479007,0.12434032,1.4432985,-0.08171319,0.00025520558,-0.0010044341,0.00042475646,0
-4.4003553,-1.5042064,0.278025,1.4062512,0.14784221,0.0002044285,-0.0012073397,0.00046692108,0
-2.3405974,3.9917247,0.104256906,1.557479,0.13929538,0.00046592404,0.00018062681,0.00057123223,0
6.8449554,-1.8529251,0.07719678,0.447996,0.1212712,-0.00027663005,0.0002553619,0.0005437313,0
0.5555266,1.2763346,0.21778318,1.7115463,-0.045231637,-3.539903e-05,-0.0005453189,0.00058301917,0
2.7011957,1.353676,0.2946795,0.72878367,0.21672241,0.00040464773,0.002471244,0.0006781799,0
-4.9698696,-1.5733443,0.14117572,1.4885917,-0.055014074,0.00025149903,0.0037410723,0.0005695203,0
0.8512531,-2.96362,0.13225192,1.6998476,0.1279349,9.21961e-05,0.0001641809,0.0002974192,0
-3.2125573,5.734257,0.09756356,1.2757919,0.1507444,-0.00015098453,0.0013694209,0.00059379154,0
0.037497967,8.605209,0.066512056,1.6234914,0.032719824,0.00025438404,0.0018826143,0.0004266844,0
0.6869892,-5.5737042,0.2482598,1.3192633,0.113866016,0.00031162368,0.0017352396,0.0005148089,0
-2.643205,-2.1366622,0.29493877,1.7745341,0.026188957,0.00010920055,-0.00080922875,0.0006172757,0
1.9962505,5.8236523,0.12973416,1.0487969,0.07314459,0.0002292979,0.00056866475,0.0004127039,0
2.6442225,2.1634061,0.12669808,1.7421771,0.16701987,0.0001268593,0.0011591957,0.0005554058,0
-2.5851092,0.09009444,0.027809316,1.5505823,-0.10614932,0.00040068396,0.0003397598,0.0004788333,0
-1.8832017,-0.8641166,0.3134825,0.20487654,0.17769654,0.0001676047,-0.0014140432,0.00039246876,0
5.029179,-2.8365207,0.10773196,1.6549258,0.083855286,-8.758512e-05,0.0014332499,0.00039742474,0
3.3024642,3.1841128,0.24256049,1.3446645,0.22611882,9.9937264e-05,-0.0013637482,0.0005449474,0
6.258141,-3.0442784,0.17108297,1.3665785,0.044609517,-9.646072e-05,0.0032437157,0.00073200406,0
0.5883944,-2.712205,0.07608316,1.3031904,0.16038774,0.00019503354,0.0009951923,0.00044107283,0
-3.276491,2.5042539,0.27310172,0.5817081,0.2089839,0.00021481424,0.0037991893,0.00036578721,0
-4.0974727,-0.44690794,0.24022275,1.9185443,0.12060789,5.1463743e-05,-0.0010527384,0.000623,0
-2.8941162,4.8854055,0.17724922,1.8362328,0.11789313,7.26009e-05,-3.8792743e-05,0.00046590922,0
1.28495,0.23146948,0.15249509,1.1337475,0.057857703,-0.0003257468,0.0019163362,0.0004020279,0
-3.4599972,-5.062033,0.0564886,0.657821,-0.020902095,0.0004906518,-5.175935e-05,0.000517775,0
1.2014441,0.39319557,0.19380452,0.7218825,0.19509275,0.00046143934,-0.0023653174,0.00039759715,0
-0.83943105,-2.8936133,0.24047725,0.9086911,0.2665056,0.0003381097,0.0014251481,0.00060269865,0
3.3177013,-1.6918424,0.13470262,1.2312572,0.1361636,0.00012781208,-0.002153993,0.00041971754,0
-0.2219186,-0.22699681,0.35780337,0.64560485,0.10055892,0.00039782262,0.0055428995,0.00045956025,0
1.4742883,1.7092811,0.21563853,1.1604619,0.09359754,-0.00040644922,0.002364139,0.0005126178,0
-0.6674247,6.1405864,0.14600527,1.0387696,0.24915533,-6.641226e-05,-0.000100230565,0.00048529747,0
2.5222034,0.62340754,0.096589975,0.98713255,-0.010735443,8.455579e-05,0.0018516873,0.0005418206,0
-5.3280354,3.191823,0.2202055,1.7538128,0.09441983,0.0003202646,0.0019330906,0.0006346226,0
1.566752,-0.29374573,0.38179478,1.5556148,0.107374445,-0.00015526089,-0.0015766153,0.00052927155,0
0.43656358,-1.8423676,0.21127862,1.8354508,0.119540244,-0.0001282017,0.00077698234,0.00041950334,0
-1.1630998,-1.240847,0.16178836,0.69794583,0.037234534,-1.2121527e-05,-0.0048588975,0.0007052972,0
3.266309,-1.1289022,0.20150553,0.73133826,0.21957229,0.00047945773,0.0013133874,0.0006023531,0
0.5258603,-4.010176,0.16705413,1.2527711,0.004545228,5.6269346e-05,0.00081720087,0.0004919121,0
0.15677547,-3.1818151,0.14263871,0.6861663,0.14778155,-0.0003211294,0.0033071807,0.00063863496,0
-0.90654176,-7.809411,0.17109515,1.1743263,-0.051059823,-3.0436788e-06,0.0040603904,0.00056649273,0
-2.7736924,-4.7927976,0.17383862,1.1146173,0.09961992,-7.0633423e-06,0.002022999,0.0006935154,0
2.4465032,-0.14426552,0.18534796,1.0573307,0.16806409,-2.5462688e-05,0.0010904454,0.0005051198,0
-1.5053526,-4.117397,0.22583796,1.1755984,0.100024045,-6.7200613e-06,0.0034416425,0.0004123226,0
5.136121,-5.2429094,0.23478161,1.3901722,-0.029555706,0.0001848788,0.0035590373,0.00027831813,0
1.5082344,-7.4798126,0.12274682,1.8516666,-0.008178203,-0.000134776,0.00060412457,0.00070679066,0
-5.4950466,-3.1539297,0.31979454,1.9430809,0.039656878,-0.00014781054,0.005191687,0.00065944425,0
2.036841,-2.437207,0.19607766,1.1358559,0.08308513,0.0003902003,0.002758834,0.0003922624,0
4.1294894,0.93939644,0.25496528,1.7866163,-0.061158024,9.283488e-05,-6.29091e-05,0.00034321405,0
1.0401299,7.53467,0.052793782,1.1870878,0.11405429,0.00012461565,0.0007737439,0.00037007837,0
0.6983602,-2.270292,0.024806263,1.6778369,0.14583859,0.00011033219,0.0014581494,0.0006074318,0
0.673019,2.7120526,0.17620142,1.7247936,0.082078576,0.00013881038,-0.0015401222,0.0005286956,0
-2.4958649,-1.9148482,0.13476995,0.77350605,0.26247713,0.0003662678,0.004840735,0.0003777105,0
0.21376126,-3.880523,0.1443444,0.8327492,0.1739584,2.0754065e-05,0.0031367587,0.00056041207,0
6.9109163,-4.4383326,0.30073866,1.6585764,-0.047337882,0.00030142665,0.0016722899,0.00047725238,0
-2.4718065,-2.1573284,0.36398497,1.2002732,0.128213,-5.8179878e-05,-0.0005597059,0.00060819846,0
-4.0487285,-1.2456414,0.20272219,1.244549,0.03209067,0.00017916395,0.0023857115,0.00057346374,0
-2.9574115,-0.8524653,0.29558104,1.5578588,-0.08728594,0.00017029599,-0.0029564505,0.0005046935,0
5.693301,-2.8436782,0.13325416,1.5056119,-0.10428015,-2.6551006e-05,0.0021928824,0.00043657143,0
-0.70790994,2.232557,0.23372369,1.3067274,0.016087772,0.00017401222,0.00075253466,0.0005457806,0
-1.4907961,-0.5477069,0.12080338,1.185997,-0.031100087,-0.00012280929,0.0015173223,0.000521274,0
2.3486211,-1.2933767,0.23264423,1.4203191,0.09447738,-6.5130735e-05,0.001298727,0.00053641404,0
0.0215354,-6.259433,0.21283917,2.0850124,0.013996073,-4.561542e-05,0.0017466971,0.0005312378,0
3.5782056,-3.7736044,0.2585104,1.4361688,0.035785347,0.00016773747,0.003058915,0.00058723154,0
-3.4290578,2.4604745,0.1948249,1.2291496,0.0573197,6.9951406e-05,0.003383415,0.0004916282,0
-3.3586383,-1.1805896,0.21429558,1.6916859,0.11030947,-7.010705e-05,0.00597038,0.0005264775,0
3.826172,-0.4551433,0.24266873,1.5357873,0.17181948,0.00031147368,0.002744394,0.00046849131,0
-1.7152381,0.9978225,0.27465025,1.1109117,0.1565172,0.00039052335,-0.00083264185,0.00041630794,0
-0.42112517,0.92283803,0.15803464,1.7408811,0.09240668,0.00010788941,-0.001871819,0.0003684184,0
0.8430278,-6.397787,0.281011,1.1367384,0.3743093,0.00056158326,0.0006371019,0.0004893663,0
2.9867446,5.109518,0.06895768,0.48544982,-0.01220348,0.00021654752,0.0019937472,0.00060697715,0
-3.5990925,-6.9484315,0.26864114,0.8687215,-0.1518488,0.00012901275,0.0025863515,0.00048779428,0
-1.3735452,-0.4780867,0.17035338,0.66078115,-0.021468068,0.00020425598,0.0016433571,0.000516806,0
-2.9854455,-0.5445095,0.025834797,1.2713907,0.19288577,-0.00019482643,-0.00017185534,0.0005329107,0
3.758528,-1.3446739,0.14461997,0.41243073,0.060343813,0.0005084152,0.001554717,0.0004977721,0
0.9662469,-0.03327601,0.13495885,1.529312,0.07257615,0.00010352265,-0.00095073204,0.0006303508,0
1.9941082,-1.6587625,0.280146,1.0009717,-0.028200349,-5.1940624e-05,-0.0025421372,0.0005471542,0
-5.4934344,-3.6853316,0.03395296,1.1655722,0.034967955,3.4660756e-05,-0.0010851554,0.00038277663,0
1.3931096,-1.6516558,0.22530867,0.84590054,0.06810627,0.0003606556,0.0021723316,0.00045875862,0
0.7715969,-0.72199553,0.20063041,1.0697556,0.03356648,0.00014241868,-0.0009867174,0.0003984121,0
-4.1656275,-4.800813,0.10261738,1.263785,-0.039278753,0.00020272289,0.0010694275,0.00030314957,0
1.9649267,2.432396,0.12049098,1.3680766,-0.035649825,0.000119534074,-0.0015289969,0.00032068935,0
-1.1484516,-0.37118685,0.16818562,0.7263878,0.010010093,0.00015385896,0.0009102139,0.0005182501,0
-2.0103457,3.5151536,0.10590614,1.3950241,0.16818911,0.00019618162,0.00059495156,0.00044717029,0
3.108263,-4.2689247,0.12239006,1.0409769,0.17376538,0.00017595352,-0.0009360915,0.00046896923,0
-1.8429694,-2.1293669,0.27831116,0.65130275,0.21087809,0.00026564594,0.0031817234,0.00045370604,0
-0.44982216,-4.2994556,0.15802701,1.3974619,0.1796063,-0.00012143136,0.00026898814,0.00048487008,0
-4.1873674,1.7740477,0.14208077,1.1218438,0.004805063,-5.7867703e-05,0.0009859101,0.00047843903,0
-1.1155736,-2.1853848,0.22556198,1.8614469,0.06398872,0.00029922364,-0.0017804438,0.00051577616,0
-3.292105,-4.4307747,0.14085029,1.6767597,0.14500159,0.00014860094,-0.002065401,0.00048037193,0
0.90510005,0.5266087,0.05249651,0.84387285,0.043592222,0.00020725818,-0.0033922556,0.0004837876,0
0.42914632,2.548836,0.2554286,1.4330286,-0.02999405,-0.00028160043,0.00021389448,0.0006001632,0
4.1803637,2.1316473,0.23434727,1.3518559,-0.0056118746,7.398794e-05,0.004338139,0.0004057442,0
4.8443365,-0.9660845,0.30603456,0.63727397,0.10859042,-4.7354028e-05,-0.0018305344,0.0005218534,0
3.0284154,-2.5348244,0.08007872,1.1632621,0.04125647,0.00020966392,0.0028991892,0.0004940585,0
5.5665097,0.6727042,0.17228588,0.5553731,0.023734048,3.272261e-05,0.0029206097,0.00054624834,0
-3.5381074,0.51676315,0.2537225,1.8112125,0.1387504,0.00025216932,0.001120172,0.0005388312,0
3.7485147,-3.9983323,0.17204486,0.8909725,0.08791531,0.00034604443,-0.00019394857,0.00026096957,0
-1.2366623,2.7404213,0.24301039,1.3712745,0.02200067,-0.00015580615,0.0020305887,0.00041657183,0
6.55229,1.7115216,0.15354814,0.9554459,0.04070558,5.2099615e-05,0.0032336675,0.0005186416,0
-2.1948953,5.671322,0.20394467,1.5075358,-0.010822651,0.00017262313,0.00162222,0.00031103508,0
6.0458255,3.8719335,0.16822438,0.7590921,0.08475616,0.00011733954,0.001711338,0.00051915774,0
1.518723,4.341917,0.24544826,0.7801378,0.18625629,0.0004281229,0.0073041134,0.0003876506,0
0.72864604,-6.246296,0.24425194,0.98071986,0.24234457,-5.4922995e-05,-0.0023783662,0.00045287362,0
-5.926463,2.2532983,0.034793355,1.211383,-0.15778118,3.594044e-05,0.0042867563,0.0005360648,0
-2.5904808,-0.093610466,0.20144135,1.3890522,-0.08668584,0.00021851345,-0.0044087833,0.00043701153,0
-1.4648216,1.8999804,0.20181046,0.63777477,-0.048499312,0.000139736,0.0008418653,0.0004420876,0
-1.4425014,2.088504,0.1585846,1.1647635,0.26699367,-0.00018473652,-0.0027036855,0.00057835894,0
-2.0359292,-0.95471257,0.13750748,1.09608,0.20985381,0.0002604257,0.002724447,0.0003583773,0
-3.4534612,-8.517236,0.13524954,1.5826813,0.10169465,5.5697346e-05,0.0009553994,0.00043111143,0
0.61427665,2.2976348,0.070729055,1.319859,0.14324349,1.6979942e-05,0.0024014013,0.00078146544,0
-0.31302837,1.1799212,0.14095543,1.2725005,0.096027166,0.00013896846,-0.0010393907,0.00052063615,0
